1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 
0.146681 0.465895 0.487991 0.489607 0.495284 0.495895 0.4969 0.497511 0.510655 0.516245 0.520873 0.526769 0.529389 0.537293 0.564323 0.57559 0.575677 0.581004 0.584017 0.593974 0.594934 0.594934 0.603886 0.605721 0.60738 0.615284 0.618996 0.623886 0.624978 0.624978 0.626681 0.628996 0.629039 0.63 0.631266 0.631528 0.631747 0.631747 0.636332 0.637555 0.638035 0.638777 0.643886 0.643886 0.643886 0.643886 0.648559 0.657162 0.663231 0.664017 0.664017 0.665939 0.672533 0.672795 0.674585 0.674803 0.678079 0.678603 0.680961 0.681179 0.681834 0.682314 0.687729 0.690175 0.691659 0.694803 0.695633 0.695808 0.695808 0.695983 0.697293 0.697686 0.700218 0.700262 0.704585 0.708341 0.708952 0.712009 0.713581 0.713799 0.714847 0.715109 0.718908 0.718952 0.720655 0.722052 0.722271 0.725939 0.727948 0.72821 0.728908 0.728908 0.731179 0.731485 0.731834 0.732926 0.735197 0.73559 0.736856 0.737991 0.744105 0.744847 0.749782 0.752183 0.754803 0.75559 0.756463 0.756638 0.757424 0.760786 0.760786 0.760786 0.762489 0.764105 0.765328 
0.311572 0.311572 0.411659 0.435677 0.435677 0.440873 0.442795 0.449258 0.452926 0.452926 0.4631 0.481485 0.488384 0.492009 0.492009 0.492009 0.49917 0.50179 0.502664 0.502795 0.502795 0.502795 0.510262 0.511135 0.512926 0.513974 0.513974 0.513974 0.513974 0.514454 0.514454 0.519476 0.519476 0.522183 0.524541 0.530306 0.530306 0.532882 0.533275 0.533668 0.535066 0.538166 0.542707 0.558166 0.560262 0.569476 0.581092 0.588559 0.596769 0.598297 0.599782 0.601572 0.624367 0.624847 0.644236 0.644934 0.652358 0.656288 0.656332 0.65738 0.657511 0.660568 0.660611 0.664367 0.666812 0.667162 0.667424 0.667991 0.667991 0.667991 0.674672 0.675677 0.677467 0.678035 0.678428 0.678777 0.679476 0.680655 0.682227 0.684323 0.687555 0.687642 0.689389 0.690873 0.692838 0.694192 0.694629 0.695153 0.697249 0.697991 0.699956 0.701572 0.702838 0.702838 0.703493 0.704017 0.704585 0.705633 0.705633 0.705633 0.705633 0.705633 0.705633 0.710961 0.711441 0.711441 0.711572 0.711616 0.712533 0.712576 0.713319 0.714541 0.715939 0.716026 0.719432 
0.217031 0.410087 0.420437 0.424585 0.448908 0.456114 0.46607 0.472707 0.481441 0.49559 0.495939 0.502926 0.516856 0.518952 0.529825 0.538646 0.539258 0.542882 0.54524 0.548384 0.550699 0.557729 0.564672 0.566114 0.569476 0.570087 0.57393 0.574017 0.579389 0.579476 0.581179 0.582707 0.584323 0.585764 0.588603 0.589607 0.608821 0.610262 0.61262 0.614585 0.615502 0.615546 0.622314 0.6231 0.624803 0.624803 0.624891 0.625066 0.627991 0.627991 0.630131 0.633406 0.635197 0.635764 0.637991 0.639476 0.640306 0.640437 0.643799 0.644148 0.649476 0.652052 0.654061 0.657293 0.658122 0.659782 0.659956 0.661397 0.661834 0.663144 0.664803 0.665459 0.676114 0.676769 0.68524 0.687555 0.6931 0.693493 0.693974 0.69607 0.696638 0.696812 0.697686 0.698428 0.700786 0.704105 0.705633 0.706638 0.709825 0.711834 0.714847 0.714934 0.718559 0.718559 0.719127 0.722445 0.722576 0.724323 0.728035 0.728777 0.73179 0.732227 0.735764 0.737467 0.737555 0.738341 0.739563 0.740873 0.744367 0.744891 0.745328 0.74559 0.746812 0.750349 0.7531 
0.195983 0.440961 0.454891 0.455764 0.465895 0.469913 0.47821 0.481616 0.483013 0.483843 0.484105 0.499651 0.501616 0.50738 0.517074 0.524017 0.525983 0.527118 0.529476 0.538603 0.539738 0.546943 0.548821 0.549738 0.549738 0.551528 0.560873 0.568646 0.568734 0.569913 0.57607 0.577205 0.581397 0.59179 0.59179 0.611747 0.614323 0.622052 0.623319 0.623974 0.62441 0.624498 0.624934 0.625197 0.62524 0.630131 0.630437 0.630437 0.635197 0.635502 0.639738 0.643319 0.643319 0.644279 0.644585 0.644934 0.644934 0.646288 0.647773 0.648341 0.648341 0.648646 0.650742 0.651266 0.651266 0.651266 0.651266 0.657686 0.659214 0.66131 0.669913 0.674148 0.675983 0.67786 0.685197 0.686638 0.686943 0.687293 0.688384 0.689389 0.689389 0.689956 0.690306 0.693231 0.695633 0.69607 0.702533 0.704236 0.705153 0.710306 0.710917 0.711223 0.713843 0.716201 0.717467 0.717948 0.718297 0.718952 0.724279 0.724279 0.724498 0.724498 0.724541 0.727424 0.727642 0.730131 0.732533 0.733362 0.738472 0.741397 0.742358 0.743624 0.748865 0.749345 0.749651 
0.187555 0.333843 0.408166 0.430611 0.435371 0.471834 0.48524 0.500087 0.507642 0.510961 0.514148 0.515721 0.518384 0.526507 0.527773 0.544498 0.551528 0.558734 0.56131 0.562402 0.564323 0.565153 0.56655 0.567598 0.571572 0.572707 0.578035 0.581223 0.582969 0.592052 0.593188 0.595502 0.59821 0.599869 0.605939 0.609258 0.609258 0.613712 0.615328 0.616419 0.617817 0.618996 0.622358 0.624323 0.629432 0.634105 0.64262 0.648297 0.651616 0.6569 0.6569 0.6569 0.6569 0.664061 0.668297 0.668341 0.668646 0.670087 0.67083 0.671485 0.671485 0.673799 0.673843 0.676376 0.677118 0.680131 0.682533 0.6831 0.683275 0.68441 0.684541 0.686507 0.690742 0.693799 0.694017 0.69559 0.696157 0.699738 0.701266 0.70131 0.702926 0.705066 0.705066 0.706332 0.707031 0.707555 0.707991 0.708297 0.714192 0.714585 0.715066 0.717642 0.717642 0.718035 0.718777 0.718821 0.724148 0.724148 0.725852 0.726463 0.726463 0.728865 0.72917 0.72917 0.72952 0.730961 0.732183 0.733188 0.733275 0.734934 0.735459 0.735721 0.736943 0.737205 0.738079 
0.303537 0.47559 0.481397 0.499782 0.527817 0.52821 0.528865 0.55476 0.557336 0.565197 0.573668 0.573843 0.573843 0.57559 0.578297 0.578865 0.578865 0.580087 0.580873 0.584541 0.585328 0.589083 0.590873 0.591965 0.592751 0.595284 0.595764 0.598603 0.600087 0.602271 0.602926 0.60345 0.605371 0.605371 0.605371 0.60917 0.610218 0.610262 0.612271 0.616594 0.618603 0.618603 0.618603 0.619913 0.620917 0.620917 0.623319 0.623668 0.624105 0.62441 0.630437 0.630437 0.630917 0.631397 0.635197 0.637686 0.637686 0.639738 0.641834 0.641921 0.642445 0.644541 0.645066 0.646725 0.647249 0.649039 0.649039 0.650044 0.650611 0.653843 0.654498 0.656419 0.657162 0.657817 0.658559 0.667991 0.668515 0.668734 0.669956 0.67179 0.672009 0.672664 0.673013 0.674541 0.675066 0.677031 0.677031 0.678428 0.680175 0.680655 0.682052 0.682052 0.682052 0.682052 0.682227 0.682227 0.682707 0.686812 0.686812 0.687118 0.687249 0.689039 0.690087 0.691266 0.692707 0.693231 0.694585 0.695633 0.696114 0.697948 0.698253 0.699738 0.699869 0.702227 0.702969 
0.210699 0.302183 0.369563 0.375415 0.37607 0.40214 0.415415 0.431092 0.43214 0.43476 0.441266 0.44393 0.444279 0.450786 0.454061 0.457031 0.458428 0.46441 0.465939 0.480742 0.484105 0.489345 0.494148 0.500087 0.501834 0.502795 0.52441 0.529389 0.532838 0.542707 0.543668 0.543974 0.562533 0.571354 0.571397 0.574934 0.584978 0.586201 0.589345 0.589956 0.59393 0.597336 0.598734 0.599389 0.603624 0.609738 0.612358 0.612358 0.614672 0.620393 0.623057 0.625197 0.625939 0.633057 0.641354 0.645546 0.648646 0.65179 0.656419 0.656812 0.660786 0.662795 0.663188 0.664105 0.664323 0.664585 0.665852 0.665852 0.667249 0.667773 0.671659 0.671659 0.673231 0.673231 0.674541 0.676812 0.679476 0.680175 0.680961 0.684978 0.690437 0.69345 0.694672 0.694672 0.69869 0.700873 0.700917 0.701616 0.702576 0.703057 0.703493 0.703799 0.705939 0.705939 0.705939 0.705939 0.706114 0.710175 0.711616 0.712271 0.712707 0.714236 0.717467 0.718079 0.718996 0.721266 0.721397 0.722052 0.722271 0.722576 0.723755 0.723755 0.728734 0.728734 0.730131 
0.377205 0.377205 0.377205 0.391616 0.391616 0.391616 0.404934 0.412533 0.421135 0.424891 0.430393 0.430393 0.43345 0.445721 0.449476 0.450175 0.474192 0.483144 0.485197 0.486943 0.490306 0.490306 0.492009 0.492009 0.500786 0.515852 0.519389 0.529782 0.533275 0.539039 0.549738 0.550175 0.550218 0.550218 0.550218 0.550218 0.550306 0.554498 0.554498 0.55952 0.55952 0.564367 0.564367 0.57441 0.587555 0.587555 0.589694 0.594148 0.59524 0.599258 0.601616 0.602314 0.602707 0.605371 0.605939 0.605939 0.605939 0.611135 0.613624 0.614236 0.615895 0.616769 0.618035 0.618341 0.618428 0.618777 0.622183 0.622489 0.624629 0.626157 0.626594 0.627686 0.628908 0.628908 0.629345 0.63 0.631266 0.631441 0.632271 0.634803 0.635415 0.636943 0.636943 0.636943 0.636943 0.636943 0.636943 0.638428 0.638559 0.639913 0.644105 0.644105 0.644891 0.645197 0.645852 0.645895 0.648035 0.648384 0.650175 0.651572 0.651834 0.655764 0.663668 0.66655 0.667598 0.668821 0.670611 0.675677 0.678515 0.682096 0.689345 0.690262 0.693799 0.694672 0.69607 
0.335633 0.433755 0.440306 0.44441 0.449039 0.458865 0.467205 0.474454 0.477162 0.47738 0.488908 0.489345 0.491747 0.492838 0.493712 0.496725 0.497729 0.500961 0.504978 0.508734 0.508734 0.511965 0.519301 0.519476 0.520175 0.523624 0.523755 0.525546 0.5269 0.529476 0.53393 0.536769 0.537205 0.542489 0.546201 0.557074 0.557467 0.557686 0.56214 0.566114 0.577424 0.578908 0.579476 0.58345 0.58441 0.594236 0.595633 0.606114 0.608079 0.614061 0.619607 0.620306 0.621659 0.622227 0.622314 0.630262 0.632227 0.632358 0.634105 0.641397 0.644541 0.646681 0.649389 0.65559 0.656812 0.659913 0.660742 0.662445 0.66262 0.664148 0.66917 0.669782 0.669913 0.673231 0.674454 0.675153 0.677336 0.678428 0.680044 0.680786 0.681179 0.683013 0.683886 0.68441 0.686288 0.68655 0.687511 0.689607 0.689738 0.69048 0.69048 0.691179 0.693057 0.695983 0.697205 0.697424 0.698559 0.699956 0.700611 0.701223 0.70214 0.702358 0.704148 0.704279 0.705328 0.705328 0.706245 0.706376 0.706376 0.706376 0.707642 0.707773 0.710961 0.711092 0.711179 
0.293886 0.293886 0.293886 0.293886 0.3569 0.432358 0.436987 0.442576 0.453581 0.463057 0.471266 0.48179 0.48179 0.484367 0.503712 0.508428 0.508428 0.510786 0.512838 0.512838 0.513974 0.513974 0.51524 0.517293 0.52262 0.5231 0.5231 0.5231 0.524148 0.531135 0.539127 0.54345 0.549956 0.550218 0.550218 0.550218 0.554847 0.55917 0.564585 0.566769 0.567249 0.57393 0.57393 0.576463 0.576463 0.57821 0.584541 0.586288 0.590218 0.605022 0.627031 0.638821 0.64131 0.642838 0.642838 0.643057 0.643886 0.644847 0.648515 0.649607 0.65 0.65 0.650131 0.650349 0.650961 0.651266 0.656114 0.6569 0.662227 0.667293 0.670699 0.672664 0.673057 0.674498 0.674541 0.676201 0.676201 0.677948 0.678341 0.678952 0.679913 0.680437 0.68083 0.681659 0.681659 0.682052 0.683712 0.683712 0.683712 0.683712 0.68393 0.68393 0.684279 0.686725 0.686812 0.688341 0.688603 0.690306 0.693581 0.694847 0.695066 0.696419 0.697773 0.697904 0.697904 0.697948 0.699738 0.699956 0.705939 0.709389 0.711179 0.71262 0.712926 0.713755 0.717948 
0.263013 0.375022 0.37607 0.377118 0.385502 0.391528 0.412489 0.422838 0.426245 0.433755 0.435415 0.441616 0.447686 0.467031 0.498297 0.499956 0.508472 0.508646 0.509913 0.511048 0.520218 0.52083 0.529389 0.530568 0.532664 0.538559 0.543057 0.55559 0.56048 0.560568 0.560742 0.563843 0.567467 0.567598 0.569956 0.574498 0.57476 0.57607 0.577336 0.58131 0.584367 0.584367 0.5869 0.587031 0.589214 0.595852 0.60441 0.605721 0.608821 0.610393 0.613319 0.615546 0.622445 0.624978 0.624978 0.632358 0.632358 0.632751 0.634672 0.642664 0.6469 0.648297 0.649214 0.651878 0.652227 0.652533 0.654585 0.656507 0.657205 0.658122 0.658559 0.660131 0.660349 0.664148 0.66524 0.667336 0.669607 0.670393 0.672358 0.674017 0.679083 0.680611 0.682227 0.685066 0.685328 0.686245 0.686812 0.689039 0.69 0.691485 0.693843 0.696638 0.696812 0.698166 0.698559 0.698734 0.698908 0.699127 0.700306 0.700306 0.701048 0.701048 0.703319 0.704148 0.705633 0.706638 0.70786 0.70917 0.709389 0.711703 0.712009 0.712009 0.712926 0.719127 0.723493 
0.285895 0.482096 0.519651 0.523668 0.534105 0.53786 0.545371 0.545721 0.547205 0.548515 0.554978 0.559651 0.563668 0.566987 0.570873 0.572576 0.575983 0.577511 0.580699 0.581834 0.58262 0.58262 0.583886 0.586594 0.590262 0.590699 0.595983 0.596114 0.598996 0.599039 0.599214 0.599214 0.603974 0.605197 0.605328 0.605415 0.605415 0.605415 0.605415 0.607031 0.607555 0.609869 0.610131 0.610393 0.61131 0.612576 0.613712 0.614236 0.616594 0.616681 0.618253 0.61869 0.619083 0.619214 0.623974 0.624716 0.624803 0.625852 0.626114 0.627511 0.627642 0.627642 0.627642 0.627642 0.627642 0.627642 0.627642 0.627642 0.630611 0.632227 0.632926 0.634803 0.634803 0.634803 0.639301 0.642969 0.644541 0.65441 0.65738 0.65738 0.662533 0.66476 0.66476 0.667555 0.669782 0.67 0.672227 0.672576 0.673362 0.676114 0.679127 0.684323 0.684847 0.689432 0.692664 0.697205 0.69917 0.705284 0.705415 0.706681 0.708122 0.710742 0.71131 0.714934 0.716245 0.716681 0.717817 0.717904 0.719345 0.719651 0.719869 0.720306 0.72393 0.725022 0.725022 
0.270524 0.435328 0.452402 0.472402 0.474236 0.480306 0.482838 0.48524 0.489389 0.490786 0.493362 0.493362 0.504367 0.506463 0.511528 0.517336 0.518166 0.523974 0.529651 0.531703 0.536594 0.542751 0.544585 0.544803 0.54655 0.550218 0.558253 0.558777 0.56345 0.564061 0.567948 0.569956 0.573406 0.579345 0.580044 0.584367 0.584367 0.58441 0.589694 0.590873 0.591354 0.594847 0.595633 0.596245 0.598559 0.59869 0.598734 0.59917 0.599345 0.599913 0.60083 0.601179 0.602358 0.602795 0.609956 0.612096 0.617511 0.61952 0.62214 0.625983 0.626201 0.628603 0.628646 0.629039 0.630568 0.630917 0.631528 0.632402 0.633057 0.63607 0.638035 0.63952 0.63952 0.640611 0.644148 0.64441 0.644541 0.64655 0.649258 0.656245 0.657336 0.658253 0.658734 0.659214 0.65952 0.659913 0.660917 0.662314 0.663057 0.663188 0.663755 0.667424 0.667467 0.668297 0.670961 0.672445 0.672882 0.674585 0.681004 0.681397 0.684236 0.688079 0.693799 0.696987 0.69738 0.697642 0.711266 0.712227 0.712227 0.716332 0.716419 0.719476 0.722227 0.723188 0.723493 
0.267904 0.436769 0.45345 0.481485 0.481485 0.489258 0.497467 0.497467 0.504236 0.504236 0.515284 0.515284 0.525502 0.527773 0.532009 0.533974 0.536201 0.543581 0.546376 0.550873 0.55476 0.559607 0.565852 0.565852 0.568646 0.570131 0.580873 0.584934 0.59131 0.591747 0.598603 0.602664 0.603974 0.604017 0.60476 0.60476 0.605022 0.605022 0.605022 0.605022 0.605895 0.612707 0.618734 0.618996 0.621092 0.621223 0.630349 0.632664 0.632664 0.632664 0.632795 0.63393 0.634236 0.634847 0.635022 0.635109 0.635153 0.635415 0.635415 0.635415 0.636157 0.636376 0.641747 0.642751 0.642751 0.644236 0.649913 0.651703 0.651747 0.654716 0.664279 0.66821 0.669956 0.670393 0.671179 0.672882 0.679651 0.687118 0.687467 0.689563 0.695895 0.697729 0.698341 0.69869 0.700262 0.704716 0.708603 0.709476 0.709607 0.709913 0.71393 0.714105 0.715022 0.717074 0.717205 0.717817 0.720044 0.721703 0.721703 0.721921 0.722271 0.724061 0.725371 0.726026 0.72952 0.731223 0.732664 0.73345 0.733799 0.734061 0.734978 0.735328 0.736376 0.73655 0.73655 
0.338122 0.338777 0.463668 0.505459 0.520306 0.527205 0.52821 0.533188 0.53441 0.535197 0.548079 0.563755 0.565852 0.575633 0.578908 0.581616 0.58179 0.583624 0.584017 0.586507 0.590655 0.591921 0.593144 0.593144 0.594061 0.597773 0.598603 0.59869 0.6 0.600087 0.605459 0.608384 0.610306 0.611397 0.612271 0.612445 0.612969 0.614148 0.614585 0.617031 0.617948 0.621659 0.622838 0.623057 0.626769 0.626769 0.626769 0.6269 0.628122 0.629345 0.629345 0.629345 0.629432 0.630262 0.630437 0.633493 0.633799 0.636419 0.636507 0.637511 0.637511 0.638428 0.63917 0.63917 0.640262 0.640699 0.641223 0.642183 0.643319 0.643362 0.64655 0.64655 0.647205 0.648908 0.649389 0.651485 0.651878 0.652489 0.655328 0.65952 0.661354 0.661485 0.662052 0.66262 0.663624 0.664017 0.66524 0.668821 0.669607 0.671485 0.671659 0.672489 0.672533 0.674192 0.676463 0.677249 0.677467 0.677511 0.677904 0.678384 0.678646 0.679913 0.682489 0.68441 0.684541 0.684541 0.688472 0.688777 0.690131 0.690131 0.690131 0.691179 0.691485 0.692751 0.694934 
0.130961 0.345983 0.400699 0.404847 0.442052 0.446856 0.473974 0.475983 0.529825 0.536681 0.539651 0.545022 0.547555 0.555284 0.558341 0.561441 0.568428 0.572838 0.581223 0.584236 0.587336 0.589607 0.596594 0.600131 0.600306 0.609127 0.609432 0.609825 0.610393 0.613799 0.61607 0.617031 0.617511 0.617511 0.62655 0.629301 0.634148 0.639301 0.641659 0.642489 0.644934 0.647249 0.647511 0.647991 0.650306 0.650786 0.650786 0.650873 0.651223 0.651703 0.654629 0.654934 0.654978 0.656026 0.656201 0.656419 0.659127 0.660917 0.661878 0.667205 0.669782 0.67131 0.67345 0.67441 0.678122 0.678908 0.678908 0.679039 0.680131 0.683624 0.683843 0.684672 0.69 0.691965 0.696288 0.696638 0.699607 0.701747 0.707162 0.708952 0.710306 0.711921 0.712009 0.715197 0.717555 0.722882 0.72345 0.723581 0.727555 0.727817 0.731834 0.733974 0.735284 0.736376 0.73869 0.742052 0.742751 0.743493 0.74393 0.744585 0.746681 0.749651 0.750218 0.750742 0.754585 0.754934 0.757904 0.758734 0.761048 0.761965 0.762926 0.764716 0.766812 0.770917 0.77441 
0.317642 0.37559 0.453755 0.461135 0.484498 0.487948 0.489345 0.492533 0.500349 0.50559 0.510262 0.510742 0.51655 0.516856 0.517293 0.517817 0.518166 0.520131 0.520262 0.524629 0.524934 0.535721 0.536332 0.539258 0.546943 0.547555 0.548952 0.553362 0.555852 0.556201 0.564105 0.57214 0.574672 0.574672 0.574891 0.575983 0.577336 0.577598 0.581485 0.586725 0.588166 0.590087 0.592576 0.603974 0.604061 0.605109 0.606288 0.607336 0.616026 0.619389 0.619432 0.620524 0.625764 0.625983 0.630306 0.631528 0.633231 0.634148 0.634236 0.635852 0.636376 0.637162 0.637817 0.6431 0.645066 0.651223 0.651834 0.654803 0.658122 0.65869 0.65952 0.660175 0.665066 0.6669 0.667424 0.668603 0.669301 0.672009 0.672664 0.672926 0.674148 0.674541 0.675983 0.685939 0.686638 0.686681 0.686725 0.686812 0.688559 0.688908 0.69083 0.691528 0.693537 0.693668 0.694323 0.697162 0.69738 0.698952 0.70131 0.701441 0.704061 0.70559 0.707555 0.708515 0.71048 0.712402 0.713188 0.713581 0.715677 0.716507 0.716638 0.717904 0.718122 0.718865 0.719083 
