1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 
0.11917 0.371048 0.431004 0.458777 0.460786 0.476026 0.476026 0.511703 0.530568 0.542271 0.546026 0.549345 0.555022 0.555284 0.568384 0.584279 0.585284 0.586638 0.590044 0.590044 0.596594 0.597118 0.598777 0.606507 0.617336 0.618515 0.622664 0.623231 0.624672 0.627904 0.627948 0.630131 0.630873 0.633624 0.645895 0.649083 0.656201 0.65917 0.66179 0.662314 0.668035 0.668035 0.670524 0.676376 0.676507 0.676507 0.676507 0.676507 0.67738 0.684323 0.688341 0.688428 0.690349 0.691834 0.692445 0.696856 0.696856 0.697336 0.69821 0.69821 0.69821 0.69821 0.698253 0.702533 0.710699 0.713799 0.71393 0.715371 0.715546 0.719127 0.719869 0.720873 0.721266 0.724236 0.72441 0.72441 0.725022 0.725197 0.726201 0.726463 0.727031 0.727904 0.731616 0.736026 0.737904 0.739651 0.739738 0.741092 0.745284 0.745895 0.746856 0.747773 0.748428 0.748908 0.748908 0.749694 0.751834 0.753493 0.757467 0.757904 0.758603 0.761223 0.764061 0.764105 0.764498 0.767118 0.767424 0.768734 0.773319 0.773537 0.773537 0.775502 0.776856 0.777293 0.777511 
0.293799 0.293799 0.403581 0.446419 0.447336 0.461092 0.465546 0.465546 0.465895 0.465895 0.465895 0.465895 0.476812 0.48 0.490524 0.490524 0.490524 0.49345 0.49345 0.500611 0.501921 0.510611 0.510611 0.510611 0.518821 0.519825 0.521354 0.521354 0.521354 0.521354 0.52214 0.527511 0.528122 0.533799 0.538079 0.539127 0.539127 0.549083 0.561703 0.56345 0.574672 0.581266 0.585895 0.595328 0.597555 0.605153 0.606594 0.619389 0.619607 0.622533 0.626288 0.627162 0.629782 0.633537 0.639913 0.640306 0.647555 0.653624 0.660131 0.661004 0.662183 0.662183 0.663188 0.667074 0.668734 0.67083 0.670961 0.675459 0.676026 0.67607 0.678384 0.678384 0.678384 0.679651 0.679825 0.682969 0.683275 0.684192 0.684279 0.685066 0.685197 0.685328 0.685852 0.686026 0.687904 0.687948 0.691703 0.691878 0.691878 0.692009 0.694236 0.694891 0.695546 0.698472 0.700262 0.702314 0.703581 0.707162 0.708559 0.709039 0.709039 0.709258 0.711092 0.711485 0.714498 0.716681 0.71917 0.719476 0.72048 0.721965 0.722576 0.722576 0.723668 0.724891 0.725328 
0.20214 0.390742 0.426201 0.430568 0.43179 0.443799 0.446332 0.4531 0.468952 0.478341 0.481878 0.48607 0.496638 0.50393 0.512271 0.519389 0.520393 0.525197 0.527773 0.533581 0.54048 0.546419 0.547511 0.548734 0.551747 0.553493 0.555109 0.561747 0.562402 0.566201 0.566332 0.569651 0.575721 0.582445 0.584323 0.588472 0.590218 0.592227 0.596681 0.599782 0.601048 0.60559 0.60738 0.607555 0.611397 0.612009 0.612227 0.616026 0.623013 0.623188 0.623712 0.623843 0.62524 0.629214 0.633057 0.638079 0.638297 0.639782 0.639782 0.640262 0.642009 0.643755 0.643843 0.646943 0.654498 0.656026 0.660044 0.660611 0.661397 0.665066 0.67 0.670306 0.67179 0.671921 0.673144 0.682314 0.684323 0.68524 0.687511 0.689127 0.69655 0.701921 0.70262 0.703493 0.706463 0.707205 0.70738 0.707686 0.710131 0.712751 0.713843 0.71393 0.719825 0.721965 0.725066 0.727249 0.728341 0.72869 0.728908 0.732009 0.732052 0.732052 0.732358 0.734891 0.735895 0.737249 0.737817 0.740742 0.741004 0.74131 0.74131 0.742751 0.74524 0.747162 0.747729 
0.177467 0.349432 0.460786 0.472664 0.50048 0.508079 0.513493 0.51738 0.524061 0.544803 0.54559 0.548865 0.554716 0.556332 0.558384 0.565153 0.566026 0.568646 0.570655 0.57179 0.573057 0.574148 0.582052 0.587293 0.599258 0.602052 0.6031 0.604716 0.608384 0.608908 0.614541 0.617511 0.624148 0.626376 0.626376 0.631747 0.636812 0.643319 0.643319 0.643319 0.643319 0.644323 0.648865 0.650087 0.650087 0.650306 0.653231 0.655895 0.655895 0.657511 0.65917 0.65917 0.660524 0.663581 0.667424 0.667773 0.671485 0.671703 0.671703 0.671703 0.671703 0.673144 0.676463 0.676463 0.679651 0.679651 0.681223 0.682314 0.682838 0.686157 0.686332 0.688253 0.689825 0.690218 0.69131 0.695677 0.695895 0.696419 0.696725 0.69786 0.699607 0.704978 0.706507 0.708253 0.70952 0.711223 0.711528 0.714803 0.71607 0.719432 0.723275 0.723668 0.72393 0.724236 0.725066 0.726856 0.727948 0.728079 0.72821 0.728908 0.731135 0.733231 0.739738 0.74083 0.741485 0.74262 0.742882 0.74441 0.744541 0.748253 0.748297 0.751092 0.751354 0.75262 0.75262 
0.204891 0.399345 0.446114 0.459825 0.462096 0.474279 0.525721 0.530218 0.533057 0.549956 0.551528 0.552707 0.556856 0.557598 0.55917 0.560917 0.561747 0.566026 0.570087 0.570568 0.573231 0.576332 0.577293 0.577424 0.579083 0.58 0.58131 0.58345 0.584192 0.591048 0.59179 0.594148 0.595066 0.597511 0.605197 0.611834 0.613362 0.617074 0.617074 0.61786 0.627729 0.627904 0.631179 0.634367 0.634716 0.635677 0.637031 0.639039 0.64131 0.644105 0.646681 0.648384 0.651572 0.653362 0.654323 0.656245 0.656332 0.659563 0.659738 0.660655 0.661834 0.662882 0.662882 0.662882 0.662882 0.663013 0.663581 0.66476 0.666026 0.666594 0.667511 0.667642 0.674279 0.676594 0.677205 0.679258 0.680655 0.681223 0.681354 0.6831 0.684803 0.684803 0.68655 0.689083 0.690262 0.690393 0.691878 0.692009 0.694803 0.696114 0.696987 0.697773 0.697773 0.698297 0.698559 0.702227 0.702358 0.702358 0.702402 0.702402 0.705153 0.705459 0.709214 0.709389 0.710437 0.710699 0.710699 0.710699 0.710699 0.711397 0.71524 0.718341 0.718428 0.72131 0.721659 
0.297118 0.4469 0.491048 0.515415 0.521397 0.529563 0.53083 0.532795 0.544978 0.552882 0.556638 0.563057 0.564323 0.565983 0.576987 0.5831 0.583144 0.596376 0.598079 0.598865 0.599476 0.599869 0.604716 0.607424 0.60786 0.611878 0.612838 0.613275 0.614061 0.614148 0.616114 0.618515 0.620262 0.621485 0.622795 0.623188 0.62738 0.627948 0.629563 0.629738 0.629738 0.630873 0.632533 0.633799 0.634192 0.635371 0.635677 0.638603 0.638777 0.638952 0.638952 0.639258 0.640437 0.640742 0.642358 0.647249 0.648035 0.648559 0.648559 0.648865 0.649127 0.650786 0.651223 0.65179 0.653537 0.65393 0.657555 0.660044 0.660437 0.662271 0.662926 0.663362 0.664541 0.666245 0.667555 0.66786 0.671441 0.671441 0.671441 0.671747 0.672183 0.672227 0.673668 0.673668 0.673712 0.675066 0.675109 0.677424 0.677424 0.677904 0.678297 0.679258 0.680131 0.682707 0.68476 0.685764 0.687249 0.68917 0.690961 0.691179 0.691223 0.691397 0.692795 0.692795 0.692795 0.69345 0.695764 0.696288 0.696638 0.697773 0.701004 0.701179 0.701572 0.702009 0.702664 
0.236987 0.372576 0.383013 0.385109 0.39655 0.413406 0.42917 0.44262 0.448996 0.472707 0.474716 0.484541 0.489825 0.493057 0.494541 0.498952 0.508559 0.510044 0.537642 0.538428 0.538734 0.549345 0.552838 0.554105 0.554323 0.55917 0.57179 0.572664 0.58083 0.581223 0.582926 0.585721 0.585852 0.589432 0.590524 0.600349 0.611878 0.611878 0.614541 0.614541 0.621179 0.621485 0.622271 0.622882 0.62607 0.626463 0.62738 0.627467 0.63345 0.63345 0.63524 0.63524 0.636114 0.636114 0.636114 0.636114 0.63786 0.639476 0.639738 0.640961 0.641878 0.644454 0.654629 0.662664 0.663406 0.664279 0.66476 0.66476 0.666332 0.669825 0.674847 0.675895 0.676856 0.678035 0.678865 0.682096 0.689432 0.69179 0.69179 0.692445 0.693624 0.696201 0.697904 0.699039 0.700175 0.700873 0.702009 0.702445 0.7031 0.705895 0.706463 0.707817 0.709869 0.713886 0.715284 0.716507 0.718341 0.718908 0.71952 0.721135 0.721135 0.722838 0.723319 0.723624 0.725502 0.727773 0.729301 0.729345 0.732489 0.733406 0.733799 0.734279 0.736157 0.738952 0.738952 
0.356288 0.356288 0.356288 0.376376 0.376376 0.376376 0.407729 0.412533 0.412533 0.434367 0.440349 0.443974 0.448908 0.460131 0.461441 0.490524 0.490524 0.490568 0.503668 0.520655 0.529083 0.544017 0.548908 0.548908 0.548908 0.548908 0.551834 0.552751 0.557205 0.558079 0.559258 0.559258 0.561659 0.565546 0.567205 0.567424 0.5731 0.576856 0.576856 0.576856 0.5769 0.577074 0.579913 0.580655 0.581747 0.582052 0.582271 0.582751 0.582926 0.583013 0.583799 0.584498 0.586376 0.590349 0.590349 0.594279 0.595852 0.596114 0.596463 0.596463 0.597074 0.600786 0.601572 0.602271 0.602838 0.6031 0.606419 0.608865 0.609039 0.610655 0.610655 0.611092 0.611965 0.612489 0.613843 0.616507 0.617336 0.617598 0.617817 0.617904 0.618253 0.618996 0.62083 0.62083 0.62083 0.62083 0.625022 0.625284 0.626114 0.636812 0.638428 0.638428 0.640218 0.646201 0.649913 0.662795 0.663362 0.667118 0.669869 0.671354 0.682576 0.683493 0.689694 0.689956 0.691921 0.692489 0.692795 0.694061 0.698472 0.699956 0.701485 0.702358 0.704148 0.710786 0.711485 
0.3369 0.409214 0.421834 0.42607 0.428428 0.43524 0.445502 0.446681 0.455284 0.458559 0.461485 0.464323 0.47559 0.477031 0.479083 0.482533 0.489956 0.492096 0.500917 0.500917 0.502926 0.507773 0.515677 0.517555 0.519476 0.526201 0.527293 0.527511 0.528952 0.541135 0.546943 0.551834 0.556245 0.558166 0.558341 0.558515 0.560961 0.562227 0.564585 0.566157 0.569214 0.569476 0.573886 0.575459 0.579607 0.587336 0.592533 0.597555 0.601965 0.607555 0.607817 0.608559 0.608777 0.609694 0.613231 0.613319 0.61559 0.618079 0.619389 0.624192 0.625022 0.630524 0.632751 0.633974 0.634454 0.640611 0.642402 0.642445 0.643057 0.647205 0.64869 0.650437 0.651965 0.653624 0.653624 0.65821 0.658297 0.660524 0.660655 0.6631 0.663624 0.664279 0.668297 0.67 0.670218 0.67441 0.674454 0.68345 0.684236 0.684236 0.684934 0.687555 0.687948 0.688777 0.68917 0.689476 0.69131 0.692358 0.694236 0.695939 0.697817 0.70048 0.701092 0.703319 0.704017 0.705546 0.70786 0.709127 0.709913 0.71131 0.712314 0.713886 0.714061 0.716114 0.716157 
0.304105 0.304105 0.304105 0.304105 0.366376 0.425633 0.465895 0.465895 0.486812 0.494192 0.494192 0.50524 0.505677 0.506594 0.506594 0.510218 0.51559 0.51786 0.518035 0.52524 0.525502 0.525502 0.525502 0.529432 0.536987 0.536987 0.541441 0.548297 0.548908 0.548908 0.548908 0.552271 0.552271 0.553188 0.554803 0.560568 0.560568 0.560568 0.560568 0.578952 0.583843 0.594105 0.598253 0.603843 0.604454 0.604803 0.606419 0.607293 0.616812 0.618646 0.619039 0.619476 0.622445 0.626725 0.626725 0.626769 0.626943 0.629825 0.630699 0.631179 0.632838 0.632838 0.63441 0.634934 0.638559 0.638559 0.638559 0.64345 0.643668 0.644454 0.645677 0.646026 0.646681 0.648079 0.650306 0.652926 0.654498 0.657686 0.658166 0.662314 0.662882 0.663581 0.666288 0.669694 0.669782 0.670044 0.671703 0.672183 0.672838 0.672882 0.672926 0.673668 0.675983 0.676201 0.677118 0.679083 0.684236 0.685852 0.686463 0.686987 0.692009 0.693319 0.693886 0.69441 0.69821 0.708821 0.709083 0.709301 0.710044 0.711572 0.712664 0.713799 0.719432 0.726419 0.726507 
